subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice,
206,2,8,100,-1,-1,5,5,95,2,1,2,6
206,2,9,40,-1,-3,5,5,105,2,1,2,6
206,2,10,75,-1,-2,2,2,146,2,1,2,3
206,2,11,90,-3,-1,4,12,86,2,1,2,5
206,2,12,150,-1,-2,2,2,296,2,1,2,3
206,2,13,120,-1,-1,6,6,114,2,1,2,7
206,2,14,100,-3,-1,4,12,96,2,1,2,5
206,2,15,60,-1,-1,3,3,57,2,1,2,4
206,2,16,80,-1,-3,8,8,216,2,1,2,9
206,2,17,40,-3,-1,5,15,35,2,1,2,6
206,2,18,150,-2,-1,6,12,144,2,1,2,7
206,2,19,120,-1,-2,7,7,226,2,1,2,8
206,2,20,60,-2,-1,6,12,54,2,1,2,7
207,2,1,60,-2,-1,1,2,59,2,1,2,2
207,2,2,120,-1,-1,14,14,106,2,1,2,15
207,2,3,90,-1,-3,8,8,246,2,1,2,9
207,2,4,100,-3,-1,4,12,96,2,1,2,5
207,2,5,120,-1,-2,11,11,218,2,1,2,12
207,2,6,100,-1,-1,7,7,93,2,1,2,8
207,2,7,75,-2,-1,5,10,70,2,1,2,6
207,2,8,200,-1,-1,20,20,180,2,1,2,21
207,2,9,120,-2,-1,8,16,112,2,1,2,9
207,2,10,75,-1,-2,6,6,138,2,1,2,7
207,2,11,100,-1,-3,9,9,273,2,1,2,10
207,2,12,80,-3,-1,5,15,75,2,1,2,6
